churn,User_Id,State,Account_Length,Area_Code,Phone,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,__index_level_0__,event date,Agitation_Level
0,ad31c834-6275-4c1b-9550-787b771e83bb,HI,72,415,410-3503,0,0,0,109.1,97,115.7,96,295.8,84,8.3,6,0,917,2020-01-01 00:00:00,90
0,33cefed5-29f9-4b3c-a31e-b66f487dabd6,PA,52,408,410-4739,0,0,0,215.9,67,217.0,108,342.8,130,5.2,2,1,918,2020-01-01 00:00:00,54
0,68cd9c37-1b14-4a69-89dc-b23d29fd57f1,TX,125,415,365-3562,0,0,0,203.4,110,128.7,97,190.5,113,11.0,4,1,919,2020-01-01 00:00:00,194
0,e6b9a843-ce8c-4129-8c1e-a8520aee5312,VA,143,510,387-7641,0,0,0,110.1,113,169.0,59,166.7,94,9.2,2,1,920,2020-01-01 00:00:00,1
0,2d3274b8-e073-44a3-9776-40873dc7740f,RI,65,415,385-9744,0,0,0,111.0,51,219.8,84,202.0,89,4.4,14,1,921,2020-01-01 00:00:00,129
0,201cf199-5e6d-4d99-9db2-2903680b19a2,WI,80,415,398-5006,0,0,0,239.9,121,142.3,51,364.3,106,9.3,5,1,922,2020-01-01 00:00:00,143
0,cb80f2c4-30d7-485d-9295-08160ffdeeb8,MS,1,415,408-3977,0,0,0,144.8,107,112.5,66,218.7,79,13.8,3,1,923,2020-01-01 00:00:00,164
0,fd05c12d-0bb9-4511-a220-b34674d081ef,KY,60,408,334-2729,0,0,0,135.4,134,205.9,85,204.0,103,7.9,4,1,924,2020-01-01 00:00:00,7
0,437f8649-ee1c-48c5-882c-28480d67b909,NC,43,415,334-7685,0,0,0,84.2,134,80.8,103,196.1,79,10.8,2,1,925,2020-01-01 00:00:00,176
0,ffca1fa3-77af-40bc-b2bc-7a4f0a27857f,NV,143,415,350-9228,0,0,0,209.1,127,106.1,80,179.6,90,14.0,6,0,926,2020-01-01 00:00:00,64
0,65b73b98-0476-44fb-981b-09a8ba5c7681,UT,81,415,407-5774,0,1,24,130.1,117,196.0,61,139.3,123,11.4,5,0,927,2020-01-01 00:00:00,3
0,b8fa676f-04e0-4ce6-98f6-b0bca8c5a53f,ME,205,510,413-4039,0,1,24,175.8,139,155.0,98,180.7,64,7.8,5,2,928,2020-01-01 00:00:00,135
0,ccad204c-d39b-4104-955d-dd2317d648b2,HI,24,415,343-2077,0,0,0,241.9,104,145.2,112,214.5,105,6.6,5,1,929,2020-01-01 00:00:00,178
0,83cac5e5-361d-4681-8001-f5de6d871727,OH,74,415,336-5661,0,0,0,136.7,106,228.6,105,265.3,114,9.8,4,0,930,2020-01-01 00:00:00,112
0,0389c16a-886b-4f37-a209-ccd0ff0fd728,WV,77,510,355-4143,0,0,0,67.7,68,195.7,86,236.5,137,12.0,2,1,931,2020-01-01 00:00:00,15
0,edebbed8-d138-40ce-bc50-827c86c70396,OK,74,415,366-5918,0,0,0,200.4,87,309.2,105,152.1,118,10.0,2,1,932,2020-01-01 00:00:00,69
1,6fa5a1e9-b77d-4dd3-a9ce-1910ea6218cf,KY,74,510,368-7555,1,0,0,125.8,103,207.7,96,207.4,143,14.1,4,1,933,2020-01-01 00:00:00,30
0,ee8a106b-1047-4748-8977-1327b76c35bb,AL,200,408,408-2119,0,0,0,128.2,87,133.2,105,177.6,123,11.2,2,1,934,2020-01-01 00:00:00,60
0,1604caab-2ac3-4f56-b989-e7393c0ee3d7,MD,86,408,329-2789,0,0,0,226.3,88,223.0,107,255.6,92,13.0,3,4,935,2020-01-01 00:00:00,19
0,42dd8235-8881-4907-b4d0-97c38b859945,NE,91,510,334-1508,0,1,37,162.3,107,233.9,115,277.4,94,9.2,4,0,936,2020-01-01 00:00:00,91
0,1372e27d-3b57-44c6-be49-8db77dc41a40,DC,76,415,337-1506,0,0,0,224.4,121,147.9,97,183.8,74,6.7,2,2,937,2020-01-01 00:00:00,51
0,9031e09b-6b27-4d56-9404-b850ece66a26,TX,130,415,396-8400,0,0,0,120.5,127,189.7,52,270.1,107,14.3,2,1,938,2020-01-01 00:00:00,42
0,645a0979-549b-4b23-bcda-df4a815c7dae,OH,56,408,349-2654,0,0,0,91.1,90,179.3,115,300.7,89,11.9,8,2,939,2020-01-01 00:00:00,80
0,1426571c-36ef-4058-ad26-6aefbdfb2728,DE,117,415,417-2716,0,0,0,168.8,137,241.4,107,204.8,106,15.5,4,0,940,2020-01-01 00:00:00,73
0,2900a9c8-8529-45be-9c0b-ccf9ea361f20,IA,63,510,402-1725,0,0,0,153.5,81,287.3,115,230.2,85,6.5,5,2,941,2020-01-01 00:00:00,32
0,c86f1bc5-7332-43c9-a6a2-d7c7eaab8b54,VT,126,415,403-3229,0,0,0,226.2,88,140.3,114,208.9,110,6.4,2,0,942,2020-01-01 00:00:00,185
0,c76c54e8-ee07-4373-9ee2-1b44b7f08beb,OR,132,510,353-6056,0,0,0,191.9,107,206.9,127,272.0,88,12.6,2,1,943,2020-01-01 00:00:00,1
1,b198e9fe-528e-44e0-8c6f-e3319853301c,NV,81,415,399-9802,0,1,28,167.9,147,190.7,105,193.0,103,9.2,6,4,944,2020-01-01 00:00:00,4
0,967fceba-175a-4caf-97e8-e5c007011914,NC,122,415,366-7069,0,0,0,180.0,88,145.0,77,233.7,120,11.5,6,2,945,2020-01-01 00:00:00,91
1,b53f52fa-0613-406c-a966-35796b2ec003,NJ,46,408,332-5949,0,0,0,257.4,67,261.1,91,204.4,107,13.4,5,2,946,2020-01-01 00:00:00,104
0,e3c78398-0f35-4107-bf0a-6db824de771d,MN,150,415,393-6376,0,1,28,174.4,75,169.9,80,201.6,130,11.0,4,1,947,2020-01-01 00:00:00,95
0,df98fc7a-5a7c-4eb8-a447-30ec537c977c,ID,99,408,354-7025,0,0,0,159.7,83,155.4,121,255.7,114,8.4,3,1,948,2020-01-01 00:00:00,54
0,38ccf454-0bad-4e99-b933-b2ba0a4d8e0e,AL,87,408,351-6585,0,0,0,237.2,124,222.6,87,173.3,81,11.0,3,1,949,2020-01-01 00:00:00,83
0,3e368701-1978-4cab-ad08-141f7c3feedb,AK,108,415,330-5462,0,0,0,103.0,129,242.3,103,170.2,89,7.9,3,1,950,2020-01-01 00:00:00,29
0,01fbb1fe-17c5-44c1-a3a0-f01644198189,VT,101,415,407-2292,0,0,0,153.8,89,234.0,89,196.3,77,11.6,2,4,951,2020-01-01 00:00:00,59
0,fdd48a99-92e7-4c4c-8323-12911e00aa17,PA,53,415,340-3011,0,0,0,205.1,86,160.5,95,149.5,142,10.7,2,3,952,2020-01-01 00:00:00,83
0,169cb74a-4e66-44b1-97d0-31e70b792469,AK,132,415,345-9153,0,1,39,175.7,93,187.2,94,225.5,118,8.6,3,2,953,2020-01-01 00:00:00,197
0,720f128e-07a6-4e79-a0f3-7a898b3a8961,CA,158,510,379-5503,0,0,0,155.9,123,224.2,112,221.0,116,8.6,8,2,954,2020-01-01 00:00:00,72
0,b3e8843c-3e1a-4516-ab53-39967d533f8b,MS,114,415,389-6790,0,1,34,154.4,109,221.4,142,208.5,103,10.3,5,0,955,2020-01-01 00:00:00,34
0,873b2f26-3f92-4312-864f-9624e9f852cf,AR,77,415,408-3610,0,1,23,209.7,73,183.6,63,205.5,111,7.1,3,2,956,2020-01-01 00:00:00,94
0,059201ab-36af-430d-ab80-55b2d5b548b3,NV,144,415,375-8238,1,0,0,150.0,69,285.9,73,190.6,121,9.4,15,0,957,2020-01-01 00:00:00,19
0,8b44a7ad-1d00-4fd3-ae65-391a0cffa385,AL,91,510,378-5633,0,1,23,232.4,97,186.0,88,190.5,128,12.3,3,3,958,2020-01-01 00:00:00,41
0,ddd5be2d-afa2-457c-9124-09b54d95a0ed,GA,58,408,389-9120,0,0,0,165.4,100,115.7,87,193.8,118,12.8,5,2,959,2020-01-01 00:00:00,89
0,20bd9688-37e5-4738-b4c6-57a0f33f32f6,AR,5,415,380-2758,0,0,0,199.2,106,187.3,12,214.0,85,13.3,3,3,960,2020-01-01 00:00:00,182
0,bda73472-1a36-42aa-a8e3-a75a2ba17160,MA,97,408,402-2728,0,0,0,217.6,81,320.5,51,150.7,110,4.2,3,0,961,2020-01-01 00:00:00,130
0,458d61fc-68bb-4649-a5c3-09c5c014dc06,NJ,107,415,354-9062,0,0,0,212.1,95,150.1,88,219.8,111,7.7,2,3,962,2020-01-01 00:00:00,150
0,73061a03-f8e6-4ec9-9779-d7ad36cee618,MO,142,415,417-2054,0,1,30,154.0,75,165.8,97,270.0,83,10.8,5,1,963,2020-01-01 00:00:00,130
0,6710b782-95b7-4a6f-8f36-93b65bafc552,NY,9,408,353-1941,0,1,31,193.8,130,202.6,98,191.2,102,13.3,2,1,964,2020-01-01 00:00:00,187
0,1ac9dcd8-cab3-49d9-ad3a-0f99931baf2a,AZ,73,415,328-1522,0,0,0,175.4,130,248.1,105,122.4,85,12.2,4,0,965,2020-01-01 00:00:00,97
1,3351d64c-39ab-4a91-928a-2d78957c7ea7,NJ,48,510,408-4529,0,1,22,152.0,63,258.8,131,263.2,109,15.7,5,2,966,2020-01-01 00:00:00,198
0,52a79053-07bc-4366-9b28-9ed73840fbbb,WV,43,408,417-5320,0,0,0,230.2,147,186.7,121,128.4,100,9.2,3,0,967,2020-01-01 00:00:00,67
1,3cf18a91-1a5c-4e15-adc8-d8183d82ae1e,NM,122,408,370-9755,0,1,33,174.9,103,248.2,105,164.6,116,13.5,3,1,968,2020-01-01 00:00:00,22
0,05472378-c450-49e4-b2fc-059d05f1044c,SC,93,415,372-4835,0,0,0,190.2,68,262.2,64,130.0,92,8.8,4,0,969,2020-01-01 00:00:00,21
0,63fa61b4-53df-4298-a089-797e28b52caf,VT,85,415,334-6605,0,0,0,176.4,122,224.9,123,219.6,50,11.5,1,1,970,2020-01-01 00:00:00,187
0,2d57343c-afb7-41b8-baf8-22f5695e7b40,TN,59,415,399-5564,0,0,0,160.9,95,251.2,65,273.4,97,5.0,5,3,971,2020-01-01 00:00:00,137
0,4232a336-380f-4f64-834a-d4ddcc197e5c,LA,87,415,392-2887,0,0,0,228.7,90,163.0,99,154.1,90,11.8,3,1,972,2020-01-01 00:00:00,95
0,e37c272a-1822-47da-b2b1-adf6a95fedfb,OH,137,408,328-2110,0,0,0,144.0,90,181.6,100,128.1,93,12.3,2,0,973,2020-01-01 00:00:00,17
0,9ba245e9-5b9b-486b-a97f-12d0b9e56671,OR,21,510,383-5976,0,1,31,135.9,90,271.0,84,179.1,89,9.5,7,6,974,2020-01-01 00:00:00,146
1,4e459d62-d184-4bb2-af57-ea601e725dae,DE,129,510,332-6181,0,0,0,334.3,118,192.1,104,191.0,83,10.4,6,0,975,2020-01-01 00:00:00,178
0,a238f0e4-b200-4315-9f02-e4f237dfe663,KY,104,415,330-5255,0,0,0,130.5,77,131.2,117,264.7,63,13.0,6,0,976,2020-01-01 00:00:00,133
1,ae963d43-9288-4d60-98d0-e0f1e7be3418,GA,93,408,413-5190,0,1,21,134.2,105,162.5,128,186.6,90,11.8,2,4,977,2020-01-01 00:00:00,86
1,16c6d1ba-af05-43bd-83e8-013caca88d69,VT,63,415,394-7447,0,0,0,278.0,102,266.4,114,224.1,118,13.1,4,4,978,2020-01-01 00:00:00,181
0,08d76c2d-6595-4b1b-a95c-dfcfede95c27,OR,161,415,353-7096,0,0,0,105.4,70,214.8,122,223.6,126,7.8,5,0,979,2020-01-01 00:00:00,57
0,96f2a3eb-c8f5-4dbc-8ccd-0a31a33d06b8,TX,50,510,395-6002,0,0,0,188.9,94,203.9,104,151.8,124,11.6,8,3,980,2020-01-01 00:00:00,123
0,b84f27b8-3dac-482b-a71f-a056ecc9d2e7,MO,103,408,372-9816,0,1,24,111.8,85,239.6,102,268.3,81,6.9,4,1,981,2020-01-01 00:00:00,192
0,9ad7b71a-21ff-4e92-a0f4-15d965000e64,ND,84,415,400-7253,0,1,33,159.1,106,149.8,101,213.4,108,13.0,18,1,982,2020-01-01 00:00:00,27
0,720ab39b-4f15-49f9-8a96-7218ac74e3b3,MN,92,510,344-7470,0,0,0,212.4,105,224.6,118,221.3,105,9.0,4,1,983,2020-01-01 00:00:00,125
0,7dea3f33-5336-4644-a037-970964a690d8,NV,77,415,378-8572,0,0,0,142.3,112,306.3,111,196.5,82,9.9,1,1,984,2020-01-01 00:00:00,93
1,9d946f83-5715-47e1-9687-741aea1cefbd,NY,64,415,345-9140,1,0,0,346.8,55,249.5,79,275.4,102,13.3,9,1,985,2020-01-01 00:00:00,48
0,14fead99-eabd-43c8-85ed-2b4caf18584b,FL,159,415,340-5460,0,1,15,113.9,102,145.3,146,195.2,137,11.8,9,1,986,2020-01-01 00:00:00,45
1,0ee846d6-faed-457c-95f9-aec437a9513d,KS,110,415,369-8024,1,1,27,267.9,103,263.3,74,178.1,106,8.3,2,1,987,2020-01-01 00:00:00,155
0,32d7f7bd-db70-414a-8485-fd5f387c35d5,NV,138,510,395-8595,0,0,0,171.4,117,115.2,128,224.5,115,17.0,4,3,988,2020-01-01 00:00:00,177
0,07318220-bb48-4a47-86d4-db16603a3a62,NV,178,408,359-4587,0,0,0,275.4,150,187.5,62,147.1,126,13.6,3,1,989,2020-01-01 00:00:00,168
0,8fbe0c29-b2fd-4772-946a-5b4eb0087648,SC,38,415,375-5439,0,1,31,197.2,118,249.9,70,298.9,104,3.9,2,0,990,2020-01-01 00:00:00,162
0,2f370912-53c0-4cce-81ce-ea803f30207b,MI,50,415,361-3779,0,1,35,192.6,97,135.2,101,216.2,101,7.9,2,2,991,2020-01-01 00:00:00,108
0,5e3236bb-9124-47e2-aaa4-3edffd957f25,MI,45,510,375-8934,0,1,26,91.7,104,150.6,119,63.3,103,7.7,5,1,992,2020-01-01 00:00:00,146
0,e413a51a-f5c9-4d35-93f6-a9e97c4923e7,TN,70,510,395-4757,0,0,0,126.3,99,141.6,106,255.9,96,9.6,2,0,993,2020-01-01 00:00:00,116
0,51a6864c-eebc-4e75-b80e-e10af001075a,NY,147,510,421-7205,0,1,33,251.5,107,234.1,110,213.4,87,10.4,6,3,994,2020-01-01 00:00:00,163
0,50966b7e-5e51-42ba-ac2f-7ec961a39425,NV,94,510,379-8805,0,0,0,190.6,108,152.3,95,144.7,97,7.5,5,1,995,2020-01-01 00:00:00,188
0,87bd75ee-cb09-476b-b70a-4f8168a52de4,IL,179,510,348-2150,0,0,0,116.1,101,201.8,99,181.9,103,11.6,5,0,996,2020-01-01 00:00:00,57
0,7f46ef63-efd4-4ecf-8424-c96cf77b8c35,MS,116,415,417-9128,0,0,0,217.3,91,216.1,95,148.1,76,11.3,3,2,997,2020-01-01 00:00:00,100
0,ed377768-cab6-433d-af34-88b693c72d67,ND,59,510,351-4226,0,0,0,179.4,80,232.5,99,175.8,105,14.7,3,0,998,2020-01-01 00:00:00,55
0,d6e6de2d-3a4d-4795-82f7-317373eb9a33,NC,165,415,330-6630,0,0,0,207.7,109,164.8,94,54.5,91,7.9,3,0,999,2020-01-01 00:00:00,135
